MATCHED_ON_CODE	MATCHED_ON_MARC	TITLE	CGP	OCLC_035	OCLC_019	RECORD_TYPE_TEXT	RECORD_TYPE_CODE	RECORD_FORMAT_TEXT	RECORD_FORMAT_CODE	BIB_LEVEL_TEXT	BIB_LEVEL_CODE	AGENCY_CLASS_1	AGENCY_CLASS_2	AGENCY_CLASS_3	AGENCY_NAME_1	AGENCY_NAME_2	AGENCY_NAME_3	SUDOC_1	SUDOC_2	SUDOC_3	ITEM_NUMBER_1	ITEM_NUMBER_2	ITEM_NUMBER_3	PUB_DATE	SHIPPING_LIST	ONLINE_EQUIV	ONLINE_EQUIV_OCLC	PURL_1	PURL_2	PURL_3	URL_1	URL_2	URL_3
General note	500	Hydrogeologic framework and groundwater/surface-water interactions of the upper Yakima River Basin, Kittitas County, Central Washington	001202841	1346860904		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 19.42/4-4:2014-5119			0624-B-02 (online)			2014		FALSE		https://purl.fdlp.gov/GPO/gpo187118			https://pubs.usgs.gov/sir/2014/5119/		
General note	500	Simulation of water available for runoff in clearcut forest openings during rain-on-snow events in the western Cascade Range of Oregon and Washington	001203698	679313685		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 19.42/4:95-4219			0624-B-05 (online)			1996		FALSE		https://purl.fdlp.gov/GPO/gpo187852			https://pubs.usgs.gov/wri/1995/4219/report.pdf		
General note	500	Nutrient attenuation in rivers and streams, Puget Sound Basin, Washington	001206900	1351435078		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 19.42/4-4:2015-5074/2016			0624-B-02 (online)			2016		FALSE		https://purl.fdlp.gov/GPO/gpo188748			https://pubs.usgs.gov/sir/2015/5074/pdf/sir20155074.pdf		
Added entry--corporate name	710	Solvent refined coal (SCR) process: trace elements	000065179	4745744		Language material	a	No attempt to code	|	Monograph/item	m	E			Department of Energy			E 1.28:FE/496-T 17	E 1.28:FE/496-T 17		429-T-4 (microfiche)			1978-		FALSE							
Added entry--corporate name	710	Testing of hydrocarbon emissions from vegetation, leaf litter, and aquatic surfaces, and development of a methodology for compiling biogenic emission inventories: final report	000083566	5836918		Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 1.2:H 99/9	EP 1.2:H 99/9		431-I-1 (microfiche)			1979		FALSE							
Added entry--corporate name	710	Products from coal minerals	000086093	1303343		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 63.10:53/INT.11	I 63.10:53/INT.11		606-C-2			1972?		FALSE							
Added entry--corporate name	710	Sulfur removal from coal minerals	000086094	1303403		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 63.10:53/INT.12	I 63.10:53/INT.12		606-C-2			1974		FALSE							
Added entry--corporate name	710	Bibliography of marine radiation ecology prepared for the seabed program	000101664	6675115		Language material	a	No attempt to code	|	Monograph/item	m	E			Department of Energy			E 1.28:SAND 79-7102	E 1.28:SAND 79-7102		429-T-4 (microfiche)			1980		FALSE							
Added entry--corporate name	710	Symposium, the Dead Softwood Timber Resource: proceedings of session held May 22, 23, 24, 1978, Spokane, Washington	000134187	6377373		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.66/2:D 34	A 13.66/2:D 34		84 (microfiche)			1978		FALSE							
Added entry--corporate name	710	Soil survey of Snohomish County area, Washington	000175318	9975367		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:SN 5	A 57.38:SN 5		102-B-47			1983		TRUE	719579149						
Added entry--corporate name	710	Soil survey of Grant County, Washington	000191493	10729883		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:G 76/9	A 57.38:G 76/9		102-B-47			1984		FALSE							
Added entry--corporate name	710	Washington marked snowmobile trails	000228248	12858377		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.2:W 27/4	A 13.2:W 27/4		85			1984?		FALSE							
Added entry--corporate name	710	Washington marked snowmobile trails, 1985	000241039	13979365		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.2:W 27/4/985	A 13.2:W 27/4/985		84			1985	86-110-P.	FALSE							
Added entry--corporate name	710	Soil survey of Grays Harbor County Area, Pacific County, and Wahkiakum County, Washington	000250503	14921690		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:G 79/5	A 57.38:G 79/5		102-B-47			1986	86-899-P.	FALSE							
Added entry--corporate name	710	River recreation in Washington: an initial inventory and assessment	000254803	14159396		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.2:R 52/3	I 29.2:R 52/3		648 (microfiche)			1986		FALSE							
Added entry--corporate name	710	Soil survey of Lewis County area, Washington	000258240	15994568		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:L 58	A 57.38:L 58		102-B-47			1987	87-326-P.	FALSE							
Added entry--corporate name	710	State of Washington irrigation guide	000275158	15129579	15186725	Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.6/2:W 27	A 57.6/2:W 27/APP. A-B	A 57.6/2:W 27	120-A			1985	86-937-P.	FALSE							
Added entry--corporate name	710	Kutenai Indian subsistence and settlement patterns, northwest Montana	000276721	16648616		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.2:K 96/NO.2/V.2	D 103.2:K 96/NO.2/V.2		337			1984 [that is, 1986	86-840-P.	FALSE							
Added entry--corporate name	710	Soil survey of Skagit County Area, Washington	000314131	21539319		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:SK 1	A 57.38:SK 1		0102-A			1989	90-274-P.	TRUE	720299058						
Added entry--corporate name	710	Soil survey of Thurston County, Washington	000338706	22454400		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:T 42/2	A 57.38:T 42/2		102-B-47			1990	90-592-P.	FALSE							
Added entry--corporate name	710	Soil survey of Skamania County area, Washington	000343210	22833824		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:SK 1/2			102-B-47			1990	90-740-P.	TRUE	709883750						
Added entry--corporate name	710	Soil survey of Asotin County Area, Washington, parts of Asotin and Garfield counties	000363186	25149716		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:AS 5			102-B-47			1991	91-819-P.	FALSE							
Added entry--corporate name	710	Soil survey of Whatcom County Area, Washington	000382015	27078312		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:W 55/2			0102-B-47			1992	92-0633-P.	TRUE	789662908						
Added entry--corporate name	710	Soil survey of Pend Oreille County area, Washington	000387736	27653203		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:P 37/3			0102-B-47			1992	93-0127-P.	TRUE	719604938						
Added entry--corporate name	710	Motor challenge program: MotorMaster+ user guide	000460553	35160552		Language material	a	No attempt to code	|	Monograph/item	m	E			Department of Energy			E 5.8:M 85/996			0606-A-02			1996	96-0281-P.	FALSE							
Added entry--corporate name	710	Gap analysis of Washington: September 1997 final report.	000538357	48380830		Cartographic material	e	Electronic	s	Monograph/item	m	I			Department of the Interior			I 19.212/47:W 27/DISC 1-2			0626-D-47	0626-D-47(online)		2001	2002-0010-E.	FALSE		https://purl.fdlp.gov/GPO/LPS15776					
Added entry--corporate name	710	Soil survey of Colville Indian Reservation, Washington, parts of Ferry and Okanogan Counties	000550445	51765273		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38/47:C 72/PT. 1-3	A 57.38/47:C 72/MAPS	A 57.38/47:C 72/PT. 1-3	0102-B-47			2002	2003-0017-S.	FALSE							
Added entry--corporate name	710	Gap analysis of Washington: September 1997 final report.	000564356	48380830		Cartographic material	e	Electronic	s	Monograph/item	m	I			Department of the Interior			I 19.212/47:997/DISC 1-2	I 19.212/47:997/DISC 1-2		0626-D-47	0626-D-47(online)		2001	2002-0010-E.	FALSE							
Added entry--corporate name	710	Soil survey of Yakima Training Center, parts of Kittitas and Yakima counties, Washington	000629107	277051093		Language material	a	Electronic	s	Monograph/item	m	A			Department of Agriculture			A 57.38/47:Y 1			0102-B-47 (online)			2006		FALSE		https://purl.fdlp.gov/GPO/LPS106162					
Added entry--corporate name	710	Soil survey of Okanogan National Forest area, Washington	000629109	277051119		Language material	a	Electronic	s	Monograph/item	m	A			Department of Agriculture			A 57.38/47:OK 1			0102-B-47 (online)			2008		FALSE		https://purl.fdlp.gov/GPO/LPS106166					
Added entry--corporate name	710	Washington crop weather	000646810	424621562		Language material	a	Electronic	s	Serial	s	A			Department of Agriculture			A 92.58/47:			0122-B-47 (online)			19uu		FALSE		https://purl.fdlp.gov/GPO/LPS113862					
Added entry--corporate name	710	Lower Columbia River Lewis and Clark sites boundary study: a study of sites for potential addition to Fort Clatsop National Memorial.	000649341	429472665		Language material	a	Electronic	s	Monograph/item	m	I			Department of the Interior			I 29.2:L 95			0648 (online)			2003		FALSE		https://purl.fdlp.gov/GPO/LPS115652					
Added entry--corporate name	710	Island County, Wash.,: [with list of literature cited	000711238			Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:949/6			0102 (Rev. 1957)			1958		FALSE							
Added entry--corporate name	710	Soil survey of Skamania County Area, Washington	000805211	709883750		Language material	a	Online	o	Monograph/item	m	A			Department of Agriculture			A 57.38:SK 1/2						1990		FALSE		https://purl.fdlp.gov/GPO/LPS106023			http://soildatamart.nrcs.usda.gov/Manuscripts/WA659/0/wa659_text.pdf		
Added entry--corporate name	710	Soil survey of Snohomish County area, Washington	000816178	719579149		Language material	a	Online	o	Monograph/item	m	A			Department of Agriculture			A 57.38:SN 5			0102-B-47 (online)			1983		FALSE		https://purl.fdlp.gov/GPO/LPS106156			http://soildatamart.nrcs.usda.gov/Manuscripts/WA661/0/wa661_text.pdf		
Added entry--corporate name	710	Soil survey of Pend Oreille County area, Washington	000816219	719604938		Language material	a	Online	o	Monograph/item	m	A			Department of Agriculture			A 57.38:P 37/3			0102-B-47 (online)			1992		FALSE		https://purl.fdlp.gov/GPO/LPS106030			http://soildatamart.nrcs.usda.gov/Manuscripts/WA651/0/wa651_text.pdf		
Added entry--corporate name	710	Soil survey of Skagit County area, Washington	000816686	720299058		Language material	a	Online	o	Monograph/item	m	A			Department of Agriculture			A 57.38:SK 1			0102-A (online)			1989		FALSE		https://purl.fdlp.gov/GPO/LPS106025			http://soildatamart.nrcs.usda.gov/Manuscripts/WA657/0/wa657_text.pdf		
Added entry--corporate name	710	Soil survey of Yakima County area, Washington	000869998	789662724		Language material	a	Online	o	Monograph/item	m	A			Department of Agriculture			A 57.38:Y 1/6			0102-B-47 (online)			1985		FALSE		https://purl.fdlp.gov/GPO/LPS106161			http://soildatamart.nrcs.usda.gov/Manuscripts/WA677/0/wa677_text.pdf		
Added entry--corporate name	710	Soil survey of Whatcom County Area, Washington	000870014	789662908		Language material	a	Online	o	Monograph/item	m	A			Department of Agriculture			A 57.38:W 55/2			0102-B-47 (online)			1992		FALSE		https://purl.fdlp.gov/GPO/LPS106157			http://soildatamart.nrcs.usda.gov/Manuscripts/WA673/0/wa673_text.pdf		
Added entry--corporate name	710	Pacific Northwest drainage basins: summary report on water pollution	001193716	1337590045		Language material	a	Online	o	Monograph/item	m	FS			Office of the Secretary, Department of Health, Education, and Welfare			FS 2.64:6			0502-A (online)			1951		FALSE		https://purl.fdlp.gov/GPO/gpo184915			https://www.govinfo.gov/content/pkg/GOVPUB-OTHER-380b546e17777777b485c4bf6d5b31e0/pdf/GOVPUB-OTHER-380b546e17777777b485c4bf6d5b31e0.pdf		
